"","model","scenario","ensemble","year","variable","value","ecs","id"
"13485","CMCC-CM2-SR5","ssp585","r1i1p1f1",2001,"land_tas",1.29795647058819,"3.52","very likely"
"13486","CMCC-CM2-SR5","ssp585","r1i1p1f1",2002,"global_tas",1.29331428097464,"3.52","very likely"
"13487","CMCC-CM2-SR5","ssp585","r1i1p1f1",2002,"sst",0.823120960784312,"3.52","very likely"
"13488","CMCC-CM2-SR5","ssp585","r1i1p1f1",2002,"land_tas",1.76590647058822,"3.52","very likely"
"13489","CMCC-CM2-SR5","ssp585","r1i1p1f1",2003,"global_tas",1.2389006560162,"3.52","very likely"
"13490","CMCC-CM2-SR5","ssp585","r1i1p1f1",2003,"sst",0.801401960784311,"3.52","very likely"
"13491","CMCC-CM2-SR5","ssp585","r1i1p1f1",2003,"land_tas",1.64807647058819,"3.52","very likely"
"13492","CMCC-CM2-SR5","ssp585","r1i1p1f1",2004,"global_tas",1.07916688559982,"3.52","very likely"
"13493","CMCC-CM2-SR5","ssp585","r1i1p1f1",2004,"sst",0.708763710784315,"3.52","very likely"
"13494","CMCC-CM2-SR5","ssp585","r1i1p1f1",2004,"land_tas",1.27985647058819,"3.52","very likely"
"13495","CMCC-CM2-SR5","ssp585","r1i1p1f1",2005,"global_tas",1.10546292495326,"3.52","very likely"
"13496","CMCC-CM2-SR5","ssp585","r1i1p1f1",2005,"sst",0.718994294117646,"3.52","very likely"
"13497","CMCC-CM2-SR5","ssp585","r1i1p1f1",2005,"land_tas",1.31552647058822,"3.52","very likely"
"13498","CMCC-CM2-SR5","ssp585","r1i1p1f1",2006,"global_tas",1.22302824046176,"3.52","very likely"
"13499","CMCC-CM2-SR5","ssp585","r1i1p1f1",2006,"sst",0.860722044117648,"3.52","very likely"
"13500","CMCC-CM2-SR5","ssp585","r1i1p1f1",2006,"land_tas",1.36597647058824,"3.52","very likely"
"13501","CMCC-CM2-SR5","ssp585","r1i1p1f1",2007,"global_tas",1.38121937347887,"3.52","very likely"
"13502","CMCC-CM2-SR5","ssp585","r1i1p1f1",2007,"sst",0.936946877450979,"3.52","very likely"
"13503","CMCC-CM2-SR5","ssp585","r1i1p1f1",2007,"land_tas",1.59394647058821,"3.52","very likely"
"13504","CMCC-CM2-SR5","ssp585","r1i1p1f1",2008,"global_tas",1.45258889821025,"3.52","very likely"
"13505","CMCC-CM2-SR5","ssp585","r1i1p1f1",2008,"sst",0.978279294117648,"3.52","very likely"
"13506","CMCC-CM2-SR5","ssp585","r1i1p1f1",2008,"land_tas",1.79569647058821,"3.52","very likely"
"13507","CMCC-CM2-SR5","ssp585","r1i1p1f1",2009,"global_tas",1.39095337746073,"3.52","very likely"
"13508","CMCC-CM2-SR5","ssp585","r1i1p1f1",2009,"sst",0.839734210784315,"3.52","very likely"
"13509","CMCC-CM2-SR5","ssp585","r1i1p1f1",2009,"land_tas",1.77024647058823,"3.52","very likely"
"13510","CMCC-CM2-SR5","ssp585","r1i1p1f1",2010,"global_tas",1.2430379234541,"3.52","very likely"
"13511","CMCC-CM2-SR5","ssp585","r1i1p1f1",2010,"sst",0.800429877450981,"3.52","very likely"
"13512","CMCC-CM2-SR5","ssp585","r1i1p1f1",2010,"land_tas",1.5569564705882,"3.52","very likely"
"13513","CMCC-CM2-SR5","ssp585","r1i1p1f1",2011,"global_tas",1.3376202537687,"3.52","very likely"
"13514","CMCC-CM2-SR5","ssp585","r1i1p1f1",2011,"sst",0.884536960784314,"3.52","very likely"
"13515","CMCC-CM2-SR5","ssp585","r1i1p1f1",2011,"land_tas",1.7047864705882,"3.52","very likely"
"13516","CMCC-CM2-SR5","ssp585","r1i1p1f1",2012,"global_tas",1.46737148996618,"3.52","very likely"
"13517","CMCC-CM2-SR5","ssp585","r1i1p1f1",2012,"sst",0.977760710784313,"3.52","very likely"
"13518","CMCC-CM2-SR5","ssp585","r1i1p1f1",2012,"land_tas",1.80172647058822,"3.52","very likely"
"13519","CMCC-CM2-SR5","ssp585","r1i1p1f1",2013,"global_tas",1.41780461725597,"3.52","very likely"
"13520","CMCC-CM2-SR5","ssp585","r1i1p1f1",2013,"sst",0.925513294117647,"3.52","very likely"
"13521","CMCC-CM2-SR5","ssp585","r1i1p1f1",2013,"land_tas",1.71869647058821,"3.52","very likely"
"13522","CMCC-CM2-SR5","ssp585","r1i1p1f1",2014,"global_tas",1.34242993760427,"3.52","very likely"
"13523","CMCC-CM2-SR5","ssp585","r1i1p1f1",2014,"sst",0.910231960784312,"3.52","very likely"
"13524","CMCC-CM2-SR5","ssp585","r1i1p1f1",2014,"land_tas",1.50482647058823,"3.52","very likely"
"13525","CMCC-CM2-SR5","ssp126","r1i1p1f1",2015,"global_tas",1.40405896088316,"3.52","very likely"
"13526","CMCC-CM2-SR5","ssp126","r1i1p1f1",2015,"sst",1.00309317139038,"3.52","very likely"
"13527","CMCC-CM2-SR5","ssp126","r1i1p1f1",2015,"land_tas",1.58448647058822,"3.52","very likely"
"13528","CMCC-CM2-SR5","ssp126","r1i1p1f1",2016,"global_tas",1.56465512939303,"3.52","very likely"
"13529","CMCC-CM2-SR5","ssp126","r1i1p1f1",2016,"sst",1.00972347139037,"3.52","very likely"
"13530","CMCC-CM2-SR5","ssp126","r1i1p1f1",2016,"land_tas",1.99655647058819,"3.52","very likely"
"13531","CMCC-CM2-SR5","ssp126","r1i1p1f1",2017,"global_tas",1.51840746898887,"3.52","very likely"
"13532","CMCC-CM2-SR5","ssp126","r1i1p1f1",2017,"sst",0.995108471390375,"3.52","very likely"
"13533","CMCC-CM2-SR5","ssp126","r1i1p1f1",2017,"land_tas",1.88544647058819,"3.52","very likely"
"13534","CMCC-CM2-SR5","ssp126","r1i1p1f1",2018,"global_tas",1.36680136293444,"3.52","very likely"
"13535","CMCC-CM2-SR5","ssp126","r1i1p1f1",2018,"sst",0.908288471390375,"3.52","very likely"
"13536","CMCC-CM2-SR5","ssp126","r1i1p1f1",2018,"land_tas",1.6326964705882,"3.52","very likely"
"13537","CMCC-CM2-SR5","ssp126","r1i1p1f1",2019,"global_tas",1.3112871665985,"3.52","very likely"
"13538","CMCC-CM2-SR5","ssp126","r1i1p1f1",2019,"sst",0.844920171390375,"3.52","very likely"
"13539","CMCC-CM2-SR5","ssp126","r1i1p1f1",2019,"land_tas",1.56259647058823,"3.52","very likely"
"13540","CMCC-CM2-SR5","ssp126","r1i1p1f1",2020,"global_tas",1.36884038699043,"3.52","very likely"
"13541","CMCC-CM2-SR5","ssp126","r1i1p1f1",2020,"sst",0.948997771390375,"3.52","very likely"
"13542","CMCC-CM2-SR5","ssp126","r1i1p1f1",2020,"land_tas",1.62018647058824,"3.52","very likely"
"13543","CMCC-CM2-SR5","ssp126","r1i1p1f1",2021,"global_tas",1.51523088286092,"3.52","very likely"
"13544","CMCC-CM2-SR5","ssp126","r1i1p1f1",2021,"sst",1.04282727139038,"3.52","very likely"
"13545","CMCC-CM2-SR5","ssp126","r1i1p1f1",2021,"land_tas",1.93796647058821,"3.52","very likely"
"13546","CMCC-CM2-SR5","ssp126","r1i1p1f1",2022,"global_tas",1.54715766923368,"3.52","very likely"
"13547","CMCC-CM2-SR5","ssp126","r1i1p1f1",2022,"sst",1.00230917139038,"3.52","very likely"
"13548","CMCC-CM2-SR5","ssp126","r1i1p1f1",2022,"land_tas",2.02350647058819,"3.52","very likely"
"13549","CMCC-CM2-SR5","ssp126","r1i1p1f1",2023,"global_tas",1.19816024613175,"3.52","very likely"
"13550","CMCC-CM2-SR5","ssp126","r1i1p1f1",2023,"sst",0.715042871390375,"3.52","very likely"
"13551","CMCC-CM2-SR5","ssp126","r1i1p1f1",2023,"land_tas",1.45835647058823,"3.52","very likely"
"13552","CMCC-CM2-SR5","ssp126","r1i1p1f1",2024,"global_tas",1.15220571058785,"3.52","very likely"
"13553","CMCC-CM2-SR5","ssp126","r1i1p1f1",2024,"sst",0.748708371390375,"3.52","very likely"
"13554","CMCC-CM2-SR5","ssp126","r1i1p1f1",2024,"land_tas",1.22388647058818,"3.52","very likely"
"13555","CMCC-CM2-SR5","ssp126","r1i1p1f1",2025,"global_tas",1.26608534993272,"3.52","very likely"
"13556","CMCC-CM2-SR5","ssp126","r1i1p1f1",2025,"sst",0.908062871390375,"3.52","very likely"
"13557","CMCC-CM2-SR5","ssp126","r1i1p1f1",2025,"land_tas",1.42560647058821,"3.52","very likely"
"13558","CMCC-CM2-SR5","ssp126","r1i1p1f1",2026,"global_tas",1.48728440289517,"3.52","very likely"
"13559","CMCC-CM2-SR5","ssp126","r1i1p1f1",2026,"sst",1.12007617139038,"3.52","very likely"
"13560","CMCC-CM2-SR5","ssp126","r1i1p1f1",2026,"land_tas",1.68702647058819,"3.52","very likely"
"13561","CMCC-CM2-SR5","ssp126","r1i1p1f1",2027,"global_tas",1.75542619626287,"3.52","very likely"
"13562","CMCC-CM2-SR5","ssp126","r1i1p1f1",2027,"sst",1.26952227139037,"3.52","very likely"
"13563","CMCC-CM2-SR5","ssp126","r1i1p1f1",2027,"land_tas",2.12532647058822,"3.52","very likely"
"13564","CMCC-CM2-SR5","ssp126","r1i1p1f1",2028,"global_tas",1.95231739310674,"3.52","very likely"
"13565","CMCC-CM2-SR5","ssp126","r1i1p1f1",2028,"sst",1.30679427139038,"3.52","very likely"
"13566","CMCC-CM2-SR5","ssp126","r1i1p1f1",2028,"land_tas",2.5214064705882,"3.52","very likely"
"13567","CMCC-CM2-SR5","ssp126","r1i1p1f1",2029,"global_tas",1.85251510585243,"3.52","very likely"
"13568","CMCC-CM2-SR5","ssp126","r1i1p1f1",2029,"sst",1.26124427139038,"3.52","very likely"
"13569","CMCC-CM2-SR5","ssp126","r1i1p1f1",2029,"land_tas",2.2451564705882,"3.52","very likely"
"13570","CMCC-CM2-SR5","ssp126","r1i1p1f1",2030,"global_tas",1.58597937978675,"3.52","very likely"
"13571","CMCC-CM2-SR5","ssp126","r1i1p1f1",2030,"sst",1.08323297139037,"3.52","very likely"
"13572","CMCC-CM2-SR5","ssp126","r1i1p1f1",2030,"land_tas",1.90442647058819,"3.52","very likely"
"13573","CMCC-CM2-SR5","ssp126","r1i1p1f1",2031,"global_tas",1.5584268030949,"3.52","very likely"
"13574","CMCC-CM2-SR5","ssp126","r1i1p1f1",2031,"sst",1.09596567139037,"3.52","very likely"
"13575","CMCC-CM2-SR5","ssp126","r1i1p1f1",2031,"land_tas",1.76758647058818,"3.52","very likely"
"13576","CMCC-CM2-SR5","ssp126","r1i1p1f1",2032,"global_tas",1.67602602843886,"3.52","very likely"
"13577","CMCC-CM2-SR5","ssp126","r1i1p1f1",2032,"sst",1.17906827139038,"3.52","very likely"
"13578","CMCC-CM2-SR5","ssp126","r1i1p1f1",2032,"land_tas",1.82175647058818,"3.52","very likely"
"13579","CMCC-CM2-SR5","ssp126","r1i1p1f1",2033,"global_tas",1.93388907237915,"3.52","very likely"
"13580","CMCC-CM2-SR5","ssp126","r1i1p1f1",2033,"sst",1.32965227139037,"3.52","very likely"
"13581","CMCC-CM2-SR5","ssp126","r1i1p1f1",2033,"land_tas",2.36132647058821,"3.52","very likely"
"13582","CMCC-CM2-SR5","ssp126","r1i1p1f1",2034,"global_tas",1.97407797973278,"3.52","very likely"
"13583","CMCC-CM2-SR5","ssp126","r1i1p1f1",2034,"sst",1.34493527139038,"3.52","very likely"
"13584","CMCC-CM2-SR5","ssp126","r1i1p1f1",2034,"land_tas",2.39374647058821,"3.52","very likely"
"13585","CMCC-CM2-SR5","ssp126","r1i1p1f1",2035,"global_tas",1.86346152683961,"3.52","very likely"
"13586","CMCC-CM2-SR5","ssp126","r1i1p1f1",2035,"sst",1.29553627139037,"3.52","very likely"
"13587","CMCC-CM2-SR5","ssp126","r1i1p1f1",2035,"land_tas",2.21092647058822,"3.52","very likely"
"13588","CMCC-CM2-SR5","ssp126","r1i1p1f1",2036,"global_tas",2.00002408378214,"3.52","very likely"
"13589","CMCC-CM2-SR5","ssp126","r1i1p1f1",2036,"sst",1.39892827139038,"3.52","very likely"
"13590","CMCC-CM2-SR5","ssp126","r1i1p1f1",2036,"land_tas",2.35285647058822,"3.52","very likely"
"13591","CMCC-CM2-SR5","ssp126","r1i1p1f1",2037,"global_tas",2.06687205400573,"3.52","very likely"
"13592","CMCC-CM2-SR5","ssp126","r1i1p1f1",2037,"sst",1.41413627139038,"3.52","very likely"
"13593","CMCC-CM2-SR5","ssp126","r1i1p1f1",2037,"land_tas",2.47415647058818,"3.52","very likely"
"13594","CMCC-CM2-SR5","ssp126","r1i1p1f1",2038,"global_tas",2.03356200403198,"3.52","very likely"
"13595","CMCC-CM2-SR5","ssp126","r1i1p1f1",2038,"sst",1.42575427139038,"3.52","very likely"
"13596","CMCC-CM2-SR5","ssp126","r1i1p1f1",2038,"land_tas",2.36686647058821,"3.52","very likely"
"13597","CMCC-CM2-SR5","ssp126","r1i1p1f1",2039,"global_tas",2.10591884021363,"3.52","very likely"
"13598","CMCC-CM2-SR5","ssp126","r1i1p1f1",2039,"sst",1.48005427139038,"3.52","very likely"
"13599","CMCC-CM2-SR5","ssp126","r1i1p1f1",2039,"land_tas",2.49242647058821,"3.52","very likely"
"13600","CMCC-CM2-SR5","ssp126","r1i1p1f1",2040,"global_tas",2.03813230816513,"3.52","very likely"
"13601","CMCC-CM2-SR5","ssp126","r1i1p1f1",2040,"sst",1.46297427139038,"3.52","very likely"
"13602","CMCC-CM2-SR5","ssp126","r1i1p1f1",2040,"land_tas",2.31782647058822,"3.52","very likely"
"13603","CMCC-CM2-SR5","ssp126","r1i1p1f1",2041,"global_tas",2.03630461309717,"3.52","very likely"
"13604","CMCC-CM2-SR5","ssp126","r1i1p1f1",2041,"sst",1.39724227139037,"3.52","very likely"
"13605","CMCC-CM2-SR5","ssp126","r1i1p1f1",2041,"land_tas",2.44236647058818,"3.52","very likely"
"13606","CMCC-CM2-SR5","ssp126","r1i1p1f1",2042,"global_tas",2.08775284258877,"3.52","very likely"
"13607","CMCC-CM2-SR5","ssp126","r1i1p1f1",2042,"sst",1.50719527139037,"3.52","very likely"
"13608","CMCC-CM2-SR5","ssp126","r1i1p1f1",2042,"land_tas",2.44745647058824,"3.52","very likely"
"13609","CMCC-CM2-SR5","ssp126","r1i1p1f1",2043,"global_tas",2.11454909901187,"3.52","very likely"
"13610","CMCC-CM2-SR5","ssp126","r1i1p1f1",2043,"sst",1.46621127139037,"3.52","very likely"
"13611","CMCC-CM2-SR5","ssp126","r1i1p1f1",2043,"land_tas",2.49005647058823,"3.52","very likely"
"13612","CMCC-CM2-SR5","ssp126","r1i1p1f1",2044,"global_tas",2.09300089944787,"3.52","very likely"
"13613","CMCC-CM2-SR5","ssp126","r1i1p1f1",2044,"sst",1.46727227139037,"3.52","very likely"
"13614","CMCC-CM2-SR5","ssp126","r1i1p1f1",2044,"land_tas",2.36786647058818,"3.52","very likely"
"13615","CMCC-CM2-SR5","ssp126","r1i1p1f1",2045,"global_tas",2.24889103788246,"3.52","very likely"
"13616","CMCC-CM2-SR5","ssp126","r1i1p1f1",2045,"sst",1.59667327139038,"3.52","very likely"
"13617","CMCC-CM2-SR5","ssp126","r1i1p1f1",2045,"land_tas",2.63547647058823,"3.52","very likely"
"13618","CMCC-CM2-SR5","ssp126","r1i1p1f1",2046,"global_tas",2.42260413035513,"3.52","very likely"
"13619","CMCC-CM2-SR5","ssp126","r1i1p1f1",2046,"sst",1.72076927139037,"3.52","very likely"
"13620","CMCC-CM2-SR5","ssp126","r1i1p1f1",2046,"land_tas",2.93252647058819,"3.52","very likely"
"13621","CMCC-CM2-SR5","ssp126","r1i1p1f1",2047,"global_tas",2.33314034521004,"3.52","very likely"
"13622","CMCC-CM2-SR5","ssp126","r1i1p1f1",2047,"sst",1.59491027139038,"3.52","very likely"
"13623","CMCC-CM2-SR5","ssp126","r1i1p1f1",2047,"land_tas",2.88709647058823,"3.52","very likely"
"13624","CMCC-CM2-SR5","ssp126","r1i1p1f1",2048,"global_tas",2.34429198450687,"3.52","very likely"
"13625","CMCC-CM2-SR5","ssp126","r1i1p1f1",2048,"sst",1.65969927139037,"3.52","very likely"
"13626","CMCC-CM2-SR5","ssp126","r1i1p1f1",2048,"land_tas",2.78650647058822,"3.52","very likely"
"13627","CMCC-CM2-SR5","ssp126","r1i1p1f1",2049,"global_tas",2.50491263557569,"3.52","very likely"
"13628","CMCC-CM2-SR5","ssp126","r1i1p1f1",2049,"sst",1.76108727139037,"3.52","very likely"
"13629","CMCC-CM2-SR5","ssp126","r1i1p1f1",2049,"land_tas",3.00690647058821,"3.52","very likely"
"13630","CMCC-CM2-SR5","ssp126","r1i1p1f1",2050,"global_tas",2.46708229840146,"3.52","very likely"
"13631","CMCC-CM2-SR5","ssp126","r1i1p1f1",2050,"sst",1.75220927139038,"3.52","very likely"
"13632","CMCC-CM2-SR5","ssp126","r1i1p1f1",2050,"land_tas",2.95972647058824,"3.52","very likely"
"13633","CMCC-CM2-SR5","ssp126","r1i1p1f1",2051,"global_tas",2.51251020493987,"3.52","very likely"
"13634","CMCC-CM2-SR5","ssp126","r1i1p1f1",2051,"sst",1.81112227139038,"3.52","very likely"
"13635","CMCC-CM2-SR5","ssp126","r1i1p1f1",2051,"land_tas",3.05698647058819,"3.52","very likely"
"13636","CMCC-CM2-SR5","ssp126","r1i1p1f1",2052,"global_tas",2.53916292378392,"3.52","very likely"
"13637","CMCC-CM2-SR5","ssp126","r1i1p1f1",2052,"sst",1.75564327139038,"3.52","very likely"
"13638","CMCC-CM2-SR5","ssp126","r1i1p1f1",2052,"land_tas",3.15036647058821,"3.52","very likely"
"13639","CMCC-CM2-SR5","ssp126","r1i1p1f1",2053,"global_tas",2.4030589049583,"3.52","very likely"
"13640","CMCC-CM2-SR5","ssp126","r1i1p1f1",2053,"sst",1.69352027139037,"3.52","very likely"
"13641","CMCC-CM2-SR5","ssp126","r1i1p1f1",2053,"land_tas",2.77076647058823,"3.52","very likely"
"13642","CMCC-CM2-SR5","ssp126","r1i1p1f1",2054,"global_tas",2.47854072479504,"3.52","very likely"
"13643","CMCC-CM2-SR5","ssp126","r1i1p1f1",2054,"sst",1.77083627139038,"3.52","very likely"
"13644","CMCC-CM2-SR5","ssp126","r1i1p1f1",2054,"land_tas",2.9007064705882,"3.52","very likely"
"13645","CMCC-CM2-SR5","ssp126","r1i1p1f1",2055,"global_tas",2.57712779187665,"3.52","very likely"
"13646","CMCC-CM2-SR5","ssp126","r1i1p1f1",2055,"sst",1.77932827139038,"3.52","very likely"
"13647","CMCC-CM2-SR5","ssp126","r1i1p1f1",2055,"land_tas",3.22712647058819,"3.52","very likely"
"13648","CMCC-CM2-SR5","ssp126","r1i1p1f1",2056,"global_tas",2.47320338946611,"3.52","very likely"
"13649","CMCC-CM2-SR5","ssp126","r1i1p1f1",2056,"sst",1.74053727139037,"3.52","very likely"
"13650","CMCC-CM2-SR5","ssp126","r1i1p1f1",2056,"land_tas",3.00422647058821,"3.52","very likely"
"13651","CMCC-CM2-SR5","ssp126","r1i1p1f1",2057,"global_tas",2.5726681898239,"3.52","very likely"
"13652","CMCC-CM2-SR5","ssp126","r1i1p1f1",2057,"sst",1.81737927139037,"3.52","very likely"
"13653","CMCC-CM2-SR5","ssp126","r1i1p1f1",2057,"land_tas",3.13480647058822,"3.52","very likely"
"13654","CMCC-CM2-SR5","ssp126","r1i1p1f1",2058,"global_tas",2.66506283558317,"3.52","very likely"
"13655","CMCC-CM2-SR5","ssp126","r1i1p1f1",2058,"sst",1.87269927139037,"3.52","very likely"
"13656","CMCC-CM2-SR5","ssp126","r1i1p1f1",2058,"land_tas",3.23780647058823,"3.52","very likely"
"13657","CMCC-CM2-SR5","ssp126","r1i1p1f1",2059,"global_tas",2.76636643928879,"3.52","very likely"
"13658","CMCC-CM2-SR5","ssp126","r1i1p1f1",2059,"sst",1.92352827139038,"3.52","very likely"
"13659","CMCC-CM2-SR5","ssp126","r1i1p1f1",2059,"land_tas",3.48206647058822,"3.52","very likely"
"13660","CMCC-CM2-SR5","ssp126","r1i1p1f1",2060,"global_tas",2.73095328678608,"3.52","very likely"
"13661","CMCC-CM2-SR5","ssp126","r1i1p1f1",2060,"sst",1.89582027139038,"3.52","very likely"
"13662","CMCC-CM2-SR5","ssp126","r1i1p1f1",2060,"land_tas",3.44037647058821,"3.52","very likely"
"13663","CMCC-CM2-SR5","ssp126","r1i1p1f1",2061,"global_tas",2.62736995087886,"3.52","very likely"
"13664","CMCC-CM2-SR5","ssp126","r1i1p1f1",2061,"sst",1.78217227139038,"3.52","very likely"
"13665","CMCC-CM2-SR5","ssp126","r1i1p1f1",2061,"land_tas",3.22940647058823,"3.52","very likely"
"13666","CMCC-CM2-SR5","ssp126","r1i1p1f1",2062,"global_tas",2.46292154594522,"3.52","very likely"
"13667","CMCC-CM2-SR5","ssp126","r1i1p1f1",2062,"sst",1.73458727139037,"3.52","very likely"
"13668","CMCC-CM2-SR5","ssp126","r1i1p1f1",2062,"land_tas",2.86505647058823,"3.52","very likely"
"13669","CMCC-CM2-SR5","ssp126","r1i1p1f1",2063,"global_tas",2.34757928103522,"3.52","very likely"
"13670","CMCC-CM2-SR5","ssp126","r1i1p1f1",2063,"sst",1.68767727139037,"3.52","very likely"
"13671","CMCC-CM2-SR5","ssp126","r1i1p1f1",2063,"land_tas",2.70200647058823,"3.52","very likely"
"13672","CMCC-CM2-SR5","ssp126","r1i1p1f1",2064,"global_tas",2.48456721397201,"3.52","very likely"
"13673","CMCC-CM2-SR5","ssp126","r1i1p1f1",2064,"sst",1.79331627139037,"3.52","very likely"
"13674","CMCC-CM2-SR5","ssp126","r1i1p1f1",2064,"land_tas",2.8736664705882,"3.52","very likely"
"13675","CMCC-CM2-SR5","ssp126","r1i1p1f1",2065,"global_tas",2.71922589238022,"3.52","very likely"
"13676","CMCC-CM2-SR5","ssp126","r1i1p1f1",2065,"sst",1.91783027139037,"3.52","very likely"
"13677","CMCC-CM2-SR5","ssp126","r1i1p1f1",2065,"land_tas",3.29264647058824,"3.52","very likely"
"13678","CMCC-CM2-SR5","ssp126","r1i1p1f1",2066,"global_tas",2.78934356601201,"3.52","very likely"
"13679","CMCC-CM2-SR5","ssp126","r1i1p1f1",2066,"sst",1.92344527139038,"3.52","very likely"
"13680","CMCC-CM2-SR5","ssp126","r1i1p1f1",2066,"land_tas",3.53992647058823,"3.52","very likely"
"13681","CMCC-CM2-SR5","ssp126","r1i1p1f1",2067,"global_tas",2.52396151111236,"3.52","very likely"
"13682","CMCC-CM2-SR5","ssp126","r1i1p1f1",2067,"sst",1.73323427139038,"3.52","very likely"
"13683","CMCC-CM2-SR5","ssp126","r1i1p1f1",2067,"land_tas",3.05142647058818,"3.52","very likely"
"13684","CMCC-CM2-SR5","ssp126","r1i1p1f1",2068,"global_tas",2.45954287605014,"3.52","very likely"
"13685","CMCC-CM2-SR5","ssp126","r1i1p1f1",2068,"sst",1.70689627139038,"3.52","very likely"
"13686","CMCC-CM2-SR5","ssp126","r1i1p1f1",2068,"land_tas",2.97699647058823,"3.52","very likely"
"13687","CMCC-CM2-SR5","ssp126","r1i1p1f1",2069,"global_tas",2.45361288923061,"3.52","very likely"
"13688","CMCC-CM2-SR5","ssp126","r1i1p1f1",2069,"sst",1.73283327139037,"3.52","very likely"
"13689","CMCC-CM2-SR5","ssp126","r1i1p1f1",2069,"land_tas",2.9279264705882,"3.52","very likely"
"13690","CMCC-CM2-SR5","ssp126","r1i1p1f1",2070,"global_tas",2.41055669769565,"3.52","very likely"
"13691","CMCC-CM2-SR5","ssp126","r1i1p1f1",2070,"sst",1.73070627139038,"3.52","very likely"
"13692","CMCC-CM2-SR5","ssp126","r1i1p1f1",2070,"land_tas",2.7882264705882,"3.52","very likely"
"13693","CMCC-CM2-SR5","ssp126","r1i1p1f1",2071,"global_tas",2.52580312540584,"3.52","very likely"
"13694","CMCC-CM2-SR5","ssp126","r1i1p1f1",2071,"sst",1.80894327139038,"3.52","very likely"
"13695","CMCC-CM2-SR5","ssp126","r1i1p1f1",2071,"land_tas",3.00324647058824,"3.52","very likely"
"13696","CMCC-CM2-SR5","ssp126","r1i1p1f1",2072,"global_tas",2.58101227489368,"3.52","very likely"
"13697","CMCC-CM2-SR5","ssp126","r1i1p1f1",2072,"sst",1.88044627139038,"3.52","very likely"
"13698","CMCC-CM2-SR5","ssp126","r1i1p1f1",2072,"land_tas",3.07129647058821,"3.52","very likely"
"13699","CMCC-CM2-SR5","ssp126","r1i1p1f1",2073,"global_tas",2.80577616287275,"3.52","very likely"
"13700","CMCC-CM2-SR5","ssp126","r1i1p1f1",2073,"sst",1.98819327139037,"3.52","very likely"
"13701","CMCC-CM2-SR5","ssp126","r1i1p1f1",2073,"land_tas",3.43369647058819,"3.52","very likely"
"13702","CMCC-CM2-SR5","ssp126","r1i1p1f1",2074,"global_tas",2.6355914691764,"3.52","very likely"
"13703","CMCC-CM2-SR5","ssp126","r1i1p1f1",2074,"sst",1.85393327139038,"3.52","very likely"
"13704","CMCC-CM2-SR5","ssp126","r1i1p1f1",2074,"land_tas",3.2663664705882,"3.52","very likely"
"13705","CMCC-CM2-SR5","ssp126","r1i1p1f1",2075,"global_tas",2.50324595326845,"3.52","very likely"
"13706","CMCC-CM2-SR5","ssp126","r1i1p1f1",2075,"sst",1.75613027139038,"3.52","very likely"
"13707","CMCC-CM2-SR5","ssp126","r1i1p1f1",2075,"land_tas",2.94012647058821,"3.52","very likely"
"13708","CMCC-CM2-SR5","ssp126","r1i1p1f1",2076,"global_tas",2.451925063781,"3.52","very likely"
